tree_depth,min_n,cost_complexity,mean,std_err
16,6,3.645701270715583e-4,0.11264102924414883,0.0017899618408308156
9,18,3.4981413219779616e-4,0.1124883288834762,0.0017121316456608692
10,8,1.6576232441952555e-4,0.11247552578575108,0.0014752348614892952
10,10,1.547176209679297e-4,0.11233681905475666,0.001489644805670457
10,11,1.3362270153486608e-4,0.11211871750433276,0.00145492794144645
10,15,2.551191139441933e-4,0.11203968374787265,0.0013069092129314307
11,16,1.0906724524733475e-4,0.11196331405061907,0.0018397906263754825
10,11,2.073094611171689e-4,0.11191156494449389,0.0012185943464117228
11,18,1.4599271217569343e-4,0.11149114127125392,0.0014973955597536405
10,14,2.2003713335362992e-4,0.1112409539088482,0.0012241566968563176
9,9,1.7530005079843415e-4,0.1107291422705201,0.0011758671102439441
10,17,1.8190662569604848e-4,0.11034194614892189,0.0015437723555640063
